area_code,area_name,period,indicator,measure,unit,value
E06000050,Cheshire West and Chester,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,43.6
E06000015,Derby,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.9
E92000001,England,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,56.2
E06000035,Medway,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,54
E06000042,Milton Keynes,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,43.7
E06000031,Peterborough,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,56.7
E06000038,Reading,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,64.7
E08000029,Solihull,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,63.3
E06000025,South Gloucestershire,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,40.9
E08000007,Stockport,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,41.5
E06000030,Swindon,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.2
E06000034,Thurrock,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,65.2
E08000009,Trafford,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,43.1
E06000007,Warrington,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,52.5
E06000014,York,2019/20,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,51.6
E06000055,Bedford,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,60
E08000002,Bury,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,49.5
E06000050,Cheshire West and Chester,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,45.5
E06000015,Derby,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,63.3
E92000001,England,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,57.7
E06000035,Medway,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,58.2
E06000042,Milton Keynes,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,46.2
E06000031,Peterborough,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,59.1
E06000038,Reading,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,63.9
E08000029,Solihull,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,62.3
E06000025,South Gloucestershire,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,41.5
E08000007,Stockport,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,45
E06000030,Swindon,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,60.4
E06000034,Thurrock,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,72
E08000009,Trafford,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,46.7
E06000007,Warrington,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,55.6
E06000014,York,2020/21,"Household waste not sent for reuse, recycling or composting",Percentage,Waste,55.9
E06000055,Bedford,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46526
E08000002,Bury,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,34973
E06000050,Cheshire West and Chester,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,65670
E06000015,Derby,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,67930
E06000035,Medway,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,66154
E06000042,Milton Keynes,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,57501
E06000031,Peterborough,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,44082
E06000038,Reading,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40021
E08000029,Solihull,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,55364
E06000025,South Gloucestershire,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,63032
E08000007,Stockport,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40233
E06000030,Swindon,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,55713
E06000034,Thurrock,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40416
E08000009,Trafford,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,31180
E06000007,Warrington,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,44426
E06000014,York,2014/15,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,51670
E06000055,Bedford,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47340
E08000002,Bury,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,33325
E06000050,Cheshire West and Chester,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,68406
E06000015,Derby,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,69084
E06000035,Medway,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,70996
E06000042,Milton Keynes,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,63508
