area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.2
E92000001,England,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,36.4
E92000001,England,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,38.8
E06000042,Milton Keynes,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,96.1
E06000042,Milton Keynes,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,102.4
E06000042,Milton Keynes,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,105
E06000042,Milton Keynes,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,105.8
E06000042,Milton Keynes,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,108.4
E06000042,Milton Keynes,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,121.4
E06000042,Milton Keynes,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,132.9
E06000042,Milton Keynes,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,134.7
E06000042,Milton Keynes,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,137.7
E06000031,Peterborough,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.9
E06000031,Peterborough,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,21.4
E06000031,Peterborough,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,25.4
E06000031,Peterborough,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,28.2
E06000031,Peterborough,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,26.7
E06000031,Peterborough,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,29.2
E06000031,Peterborough,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,30.7
E06000031,Peterborough,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.6
E06000031,Peterborough,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.6
E08000029,Solihull,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,24.7
E08000029,Solihull,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,26.1
E08000029,Solihull,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,30.7
E08000029,Solihull,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,30.5
E08000029,Solihull,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.8
E08000029,Solihull,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,37.9
E08000029,Solihull,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,36.5
E08000029,Solihull,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,53.3
E08000029,Solihull,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,54.7
E06000025,South Gloucestershire,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.2
E06000025,South Gloucestershire,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,22.3
E06000025,South Gloucestershire,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.9
E06000025,South Gloucestershire,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.3
E06000025,South Gloucestershire,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,22.4
E06000025,South Gloucestershire,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,26.3
E06000025,South Gloucestershire,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,30.2
E06000025,South Gloucestershire,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34
E06000025,South Gloucestershire,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,41.3
E08000007,Stockport,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,9.6
E08000007,Stockport,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11
E08000007,Stockport,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11.7
E08000007,Stockport,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11.6
E08000007,Stockport,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.9
E08000007,Stockport,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11.2
E08000007,Stockport,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,12.3
E08000007,Stockport,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11.9
E08000007,Stockport,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,12.2
E06000030,Swindon,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.4
E06000030,Swindon,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,11.7
E06000030,Swindon,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,18.5
E06000030,Swindon,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,18.9
E06000030,Swindon,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,19.4
E06000030,Swindon,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,18.9
E06000030,Swindon,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.7
E06000030,Swindon,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.2
E06000030,Swindon,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,21.1
E06000020,Telford and Wrekin,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,7.3
E06000020,Telford and Wrekin,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,9.6
E06000020,Telford and Wrekin,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,12.9
E06000020,Telford and Wrekin,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,13.3
E06000020,Telford and Wrekin,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,13.3
E06000020,Telford and Wrekin,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,13.9
E06000020,Telford and Wrekin,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,14.5
E06000020,Telford and Wrekin,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,16.5
E06000020,Telford and Wrekin,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,16.5
E06000034,Thurrock,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,8.7
E06000034,Thurrock,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,8.7
E06000034,Thurrock,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.4
E06000034,Thurrock,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.3
E06000034,Thurrock,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.3
E06000034,Thurrock,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.3
E06000034,Thurrock,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.9
E06000034,Thurrock,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.3
E06000034,Thurrock,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,10.8
E08000009,Trafford,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.7
E08000009,Trafford,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,20.7
